go_id	original_term	simplified_term	group	theme	traits	best_adjp	genes
GO:0010828	Positive Regulation of D-glucose Transmembrane Transport	Glucose import/transport	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0060919377462018	IGF1;INSR;IRS1;PIK3R1
GO:0046324	Regulation of D-glucose Import Across Plasma Membrane	Glucose import/transport	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.00093395671126773	GRB10;IGF1;INSR;IRS1;PIK3R1
GO:0045725	Positive Regulation of Glycogen Biosynthetic Process	Glycogen metabolism	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb+trunk	0.0054198827686391	IGF1;INSR;IRS1
GO:0070875	Positive Regulation of Glycogen Metabolic Process	Glycogen metabolism	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb+trunk	0.00765727268322446	IGF1;INSR;IRS1
GO:0005979	Regulation of Glycogen Biosynthetic Process	Glycogen metabolism	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	cortical+trunk	0.00298374415954639	DYRK2;GRB10;IGF1;INSR;IRS1
GO:0071378	Cellular Response to Growth Hormone Stimulus	Growth-hormone signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.000465474350363309	GHR;IGF1;PIK3R1;SOCS2
GO:0060396	Growth Hormone Receptor Signaling Pathway	Growth-hormone signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.00174625642158492	GHR;IGF1;PIK3R1;SOCS2
GO:0032024	Positive Regulation of Insulin Secretion	Insulin secretion	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0189147878433487	GNAS;PRKCA;SOX4;TCF7L2
GO:0050796	Regulation of Insulin Secretion	Insulin secretion	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.00807786204086159	FOXO1;GNAS;IRS1;PRKCA;SOX4;TCF7L2
GO:0032869	Cellular Response to Insulin Stimulus	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	cortical+trunk	0.00268825032927914	AKT3;APC;FOXO1;GRB10;IGF1;IGF1R;INSR;IRS1;PIK3R1
GO:0008286	Insulin Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	cortical+limb+trunk	7.20430939125188e-05	AKT3;APC;FOXO1;GRB10;GRB2;IGF1;IGF1R;INSR;IRS1;PIK3R1
GO:0048009	Insulin-like Growth Factor Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb+trunk	7.24858224214662e-06	GHR;IGF1;IGF1R;IRS1;PIK3R1
GO:1900077	Negative Regulation of Cellular Response to Insulin Stimulus	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	cortical+trunk	0.0352312048509372	FBXW8;GRB10;IRS1;PTPN1
GO:0046627	Negative Regulation of Insulin Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	cortical+trunk	0.0352312048509372	FBXW8;GRB10;IRS1;PTPN1
GO:0043569	Negative Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0161513017728003	BMP2;BMP5
GO:0046626	Regulation of Insulin Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0216621028134014	FBXW8;GRB10;IRS1;NUCKS1
GO:0043567	Regulation of Insulin-Like Growth Factor Receptor Signaling Pathway	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.00108727442768804	BMP2;BMP5;IGF1;IGFBP3
GO:0032868	Response to Insulin	Insulin/IGF signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0178033836743701	FOXO1;GRB10;INSR;IRS1;PIK3R1
GO:0006879	Intracellular Iron Ion Homeostasis	Iron homeostasis	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0392055909010989	BMP2;BMP6;CYBRD1;MYC
GO:0035360	Positive Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway	PPAR signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb	0.0109392646581587	BMP2;PTGIS
GO:0035358	Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway	PPAR signalling	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb	0.0358741067869525	BMP2;PTGIS
GO:0090277	Positive Regulation of Peptide Hormone Secretion	Peptide-hormone secretion	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.030208924490067	GNAS;PRKCA;SOX4;TCF7L2
GO:0071375	Cellular Response to Peptide Hormone Stimulus	Response to peptide hormone	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0376709976604101	FOXO1;GNAS;INSR;IRS1;PIK3R1
GO:0050714	Positive Regulation of Protein Secretion	Secretion	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.000126295195987777	BMP6;CD2AP;GNAS;IGF1;PRKCA;SOX4;TCF7L2;TGFB2
GO:1903532	Positive Regulation of Secretion by Cell	Secretion	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	trunk	0.0139098562632035	BMP2;BMP6;CD2AP;IGF1;TGFB2
GO:0120163	Negative Regulation of Cold-Induced Thermogenesis	Thermogenesis	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb	0.0410988638202585	ADAMTS5;NPR3;TLE3
GO:0120161	Regulation of Cold-Induced Thermogenesis	Thermogenesis	Insulin/IGF, glucose & energy metabolism	Metabolic & endocrine	limb	0.0419969944962777	ADAMTS5;IGF1R;MFAP2;NPR3;TLE3
GO:0060766	Negative Regulation of Androgen Receptor Signaling Pathway	Androgen-receptor signalling	Lipid, steroid & hormone signalling	Metabolic & endocrine	cortical	0.0161857009644543	FOXP1;NCOR1
GO:0060765	Regulation of Androgen Receptor Signaling Pathway	Androgen-receptor signalling	Lipid, steroid & hormone signalling	Metabolic & endocrine	cortical	0.031883274834413	FOXP1;NCOR1
GO:0006576	Biogenic Amine Metabolic Process	Biogenic Amine Metabolic Process	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.0464398036796067	ODC1;SLC22A3
GO:0051055	Negative Regulation of Lipid Biosynthetic Process	Lipid biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.030208924490067	BMP2;BMP5;WNT4
GO:0071397	Cellular Response to Cholesterol	Response to cholesterol/sterol	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb	0.0237974666212436	PTCH1;SMO
GO:0036315	Cellular Response to Sterol	Response to cholesterol/sterol	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb	0.0403477923176573	PTCH1;SMO
GO:0032870	Cellular Response to Hormone Stimulus	Response to hormone	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb+trunk	0.0010608128576597	ESR1;GHR;MEF2C;NCOA1;NR3C1;SLIT3;SOCS2;UBE2L3
GO:0097305	Response to Alcohol	Response to hormone/metabolite	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.030208924490067	GHR;GNAS;SLIT3
GO:1903412	Response to Bile Acid	Response to hormone/metabolite	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.0206234616157452	ABCB4;FGFR4
GO:0032355	Response to Estradiol	Response to hormone/metabolite	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.00545548472494008	CTNNB1;ESR1;GHR;SOCS2
GO:0070542	Response to Fatty Acid	Response to hormone/metabolite	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.0129694563127257	FOXO1;FOXO3;IRS1
GO:1901654	Response to Ketone	Response to hormone/metabolite	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.000200910590928761	ABCB4;GHR;GNAS;SLIT3;TGFB2
GO:0033144	Negative Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway	Steroid-hormone (nuclear receptor) signalling	Lipid, steroid & hormone signalling	Metabolic & endocrine	cortical	0.0352312048509372	FOXP1;NCOR1
GO:0030518	Nuclear Receptor-Mediated Steroid Hormone Signaling Pathway	Steroid-hormone (nuclear receptor) signalling	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb	0.0447027804782039	ESR1;NR3C1;ZMIZ1
GO:0043401	Steroid Hormone Receptor Signaling Pathway	Steroid-hormone (nuclear receptor) signalling	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb	0.0265752420961518	ESR1;NR3C1
GO:0090031	Positive Regulation of Steroid Hormone Biosynthetic Process	Steroid-hormone biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.0122281454930634	BMP6;WNT4
GO:0032347	Regulation of Aldosterone Biosynthetic Process	Steroid-hormone biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb+trunk	2.62812204931601e-05	BMP2;BMP5;BMP6;WNT4
GO:2000064	Regulation of Cortisol Biosynthetic Process	Steroid-hormone biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.000907380004899923	BMP2;BMP5;WNT4
GO:1902931	Negative Regulation of Alcohol Biosynthetic Process	Steroid/sterol biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.0405367967367065	BMP2;BMP5
GO:0010894	Negative Regulation of Steroid Biosynthetic Process	Steroid/sterol biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	limb+trunk	0.00379726525578412	BMP2;BMP5;SNAI2;WNT4
GO:0045939	Negative Regulation of Steroid Metabolic Process	Steroid/sterol biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.000907380004899923	BMP2;BMP5;WNT4
GO:0050810	Regulation of Steroid Biosynthetic Process	Steroid/sterol biosynthesis	Lipid, steroid & hormone signalling	Metabolic & endocrine	trunk	0.00093395671126773	BMP2;BMP5;FGFR4;WNT4
GO:0048711	Positive Regulation of Astrocyte Differentiation	Astrocyte (glial) differentiation	Neural development & synaptic function	Neural development	limb	0.0171928483106375	BMP2;SERPINE2
GO:0048710	Regulation of Astrocyte Differentiation	Astrocyte (glial) differentiation	Neural development & synaptic function	Neural development	limb	0.0329900540104893	BMP2;SERPINE2
GO:0061643	Chemorepulsion of Axon	Axon guidance	Neural development & synaptic function	Neural development	trunk	0.0122281454930634	RYK;WNT5A
GO:0036514	Dopaminergic Neuron Axon Guidance	Axon guidance	Neural development & synaptic function	Neural development	trunk	0.0161513017728003	RYK;WNT5A
GO:0050771	Negative Regulation of Axonogenesis	Axonogenesis	Neural development & synaptic function	Neural development	cortical	0.0275985463956609	BCL11A;PTEN
GO:0048813	Dendrite Morphogenesis	Dendrite / spine development	Neural development & synaptic function	Neural development	cortical	0.0352312048509372	CDC42;PTEN
GO:0097062	Dendritic Spine Maintenance	Dendrite / spine development	Neural development & synaptic function	Neural development	limb+trunk	0.0171928483106375	IGF1R;INSR
GO:0060997	Dendritic Spine Morphogenesis	Dendrite / spine development	Neural development & synaptic function	Neural development	cortical	0.0161857009644543	CDC42;PTEN
GO:0097061	Dendritic Spine Organization	Dendrite / spine development	Neural development & synaptic function	Neural development	cortical+trunk	0.0246554943502919	CDC42;IGF1R;INSR;PTEN
GO:0050773	Regulation of Dendrite Development	Dendrite / spine development	Neural development & synaptic function	Neural development	cortical	0.0481844179781309	BCL11A;LRP8
GO:0071542	Dopaminergic Neuron Differentiation	Dopaminergic neuron development	Neural development & synaptic function	Neural development	trunk	0.0225506063344701	CTNNB1;RYK;WNT5A
GO:1904948	Midbrain Dopaminergic Neuron Differentiation	Dopaminergic neuron development	Neural development & synaptic function	Neural development	trunk	0.00469213921549988	CTNNB1;RYK;WNT5A
GO:0045475	Locomotor Rhythm	Locomotor rhythm (behaviour)	Neural development & synaptic function	Neural development	cortical	0.00936000247867174	NCOR1;PTEN
GO:0007399	Nervous System Development	Nervous-system development	Neural development & synaptic function	Neural development	limb+trunk	0.0031043690792817	ACAN;BOC;CABLES1;CDON;CRIM1;DLX5;DNM3;FBXL17;FGF18;FN1;IGF2BP2;IGF2BP3;JAG1;LPAR1;MEF2C;NBL1;POU3F3;PTEN;RYK;SMO;SOX4;ZIC1
GO:0001843	Neural Tube Closure	Neural-tube closure	Neural development & synaptic function	Neural development	trunk	0.0329409250179444	DLC1;SKI;TGFB2
GO:0014020	Primary Neural Tube Formation	Neural-tube closure	Neural development & synaptic function	Neural development	trunk	0.0285654818041261	DLC1;SKI;TGFB2
GO:0060606	Tube Closure	Neural-tube closure	Neural development & synaptic function	Neural development	trunk	0.030208924490067	DLC1;SKI;TGFB2
GO:1902913	Positive Regulation of Neuroepithelial Cell Differentiation	Neuroepithelial differentiation	Neural development & synaptic function	Neural development	limb+trunk	0.0109392646581587	BMP2;LEF1
GO:0048699	Generation of Neurons	Neurogenesis	Neural development & synaptic function	Neural development	trunk	0.0054198827686391	CDK6;ID4;MEF2C;RUNX2;RYK;SOX4;TGFB2;WNT4;WNT5A
GO:0022008	Neurogenesis	Neurogenesis	Neural development & synaptic function	Neural development	trunk	0.0116789241065026	CDK6;FGF18;LPAR1;RYK;TGFB2
GO:0021879	Forebrain Neuron Differentiation	Neuron differentiation	Neural development & synaptic function	Neural development	limb	0.0358741067869525	BMP2;SALL1
GO:0030182	Neuron Differentiation	Neuron differentiation	Neural development & synaptic function	Neural development	trunk	0.00131648622153299	CTNNB1;GLI2;ID4;MEF2C;RUNX2;RYK;SOX4;TGFB2;WNT4;WNT5A
GO:0038026	Reelin-mediated Signaling Pathway	Reelin signalling (neuronal migration)	Neural development & synaptic function	Neural development	cortical	0.00936000247867174	LRP8;PAFAH1B1
GO:0060292	Long-term Synaptic Depression	Synaptic transmission / plasticity	Neural development & synaptic function	Neural development	cortical+trunk	0.00959810066336706	CTNNB1;PTEN
GO:0050805	Negative Regulation of Synaptic Transmission	Synaptic transmission / plasticity	Neural development & synaptic function	Neural development	cortical	0.0275985463956609	CTNNB1;PTEN
GO:0009953	Dorsal/ventral Pattern Formation	Embryonic pattern formation	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.00469213921549988	BMPR1B;GLI2;NBL1;PTCH1
GO:0035113	Embryonic Appendage Morphogenesis	Limb / appendage development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	0.00298374415954639	PTCH1;SKI;TGFB2
GO:0030326	Embryonic Limb Morphogenesis	Limb / appendage development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	9.71896536290388e-05	CTNNB1;ECE1;NIPBL;PTCH1;SALL1;SKI;TGFB2
GO:0060173	Limb Development	Limb / appendage development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	0.0203898311038544	PCSK5;PTCH1;SALL1;SMOC1
GO:0035108	Limb Morphogenesis	Limb / appendage development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	8.09148350356681e-05	NIPBL;PCSK5;PTCH1;SKI;TGFB2
GO:0001707	Mesoderm Formation	Mesoderm Formation	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	cortical	0.0237303702853877	EOMES;HMGA2
GO:0014819	Regulation of Skeletal Muscle Contraction	Muscle contraction	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.030208924490067	GNAS;KCNJ2
GO:0060537	Muscle Tissue Development	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb	0.0358741067869525	PTCH1;SMO
GO:0045445	Myoblast Differentiation	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.0161513017728003	IGF1;JAG1;TCF7L2
GO:0014902	Myotube Differentiation	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	0.011113581110773	ADAMTS5;DOCK5;IGF1;MEF2C;SKI
GO:0045663	Positive Regulation of Myoblast Differentiation	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.0116502825361201	BOC;IGFBP3;MEF2C;SOX4
GO:0045661	Regulation of Myoblast Differentiation	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.0289560352478221	BOC;IGFBP3;MEF2C;SOX4
GO:0048745	Smooth Muscle Tissue Development	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb	0.0265752420961518	PTCH1;SMO
GO:0051146	Striated Muscle Cell Differentiation	Muscle development	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	trunk	0.0116502825361201	BMP2;MEF2C;SKI
GO:0061053	Somite Development	Somitogenesis / segmentation	Limb, muscle & body-plan patterning	Skeletal & musculoskeletal development	limb+trunk	0.0237974666212436	MEOX2;PTCH1;SMO
GO:0070169	Positive Regulation of Biomineral Tissue Development	Bone mineralization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.000228871523122173	BMP2;BMP6;BMPR1B;FBN2;MEF2C;PKDCC;WNT4
GO:0030501	Positive Regulation of Bone Mineralization	Bone mineralization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.000129027133105222	BMP2;BMP6;BMPR1B;FBN2;MEF2C;PKDCC;WNT4
GO:0030500	Regulation of Bone Mineralization	Bone mineralization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.000995105905087411	BMP2;BMP6;BMPR1B;FBN2;MEF2C;PKDCC;WNT4
GO:0051216	Cartilage Development	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.00107015543665689	BMP2;HMGA2;ITGB8;MEF2C;RUNX2;SOX5;SOX9;TRIP11
GO:0002062	Chondrocyte Differentiation	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	9.71896536290388e-05	BMP2;BMPR1B;HMGA2;MEF2C;RUNX2;SOX5;SOX9
GO:0061037	Negative Regulation of Cartilage Development	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.00419105779513771	EFEMP1;SNAI2;SOX9
GO:0032331	Negative Regulation of Chondrocyte Differentiation	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.00460156256150469	EFEMP1;SNAI2;SOX9
GO:0061036	Positive Regulation of Cartilage Development	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	5.25141353088748e-05	BMP2;BMPR1B;LOXL2;PKDCC;SOX5
GO:0032332	Positive Regulation of Chondrocyte Differentiation	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.000145471588482841	BMPR1B;LOXL2;PKDCC;SOX5
GO:0061035	Regulation of Cartilage Development	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.000818711140713674	BMP2;BMPR1B;SOX5;TRPS1
GO:0032330	Regulation of Chondrocyte Differentiation	Cartilage development / chondrogenesis	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	2.13172344864865e-05	BMPR1B;EFEMP1;LOXL2;PKDCC;SNAI2;SOX5;SOX9;TRPS1
GO:0061448	Connective Tissue Development	Connective-tissue development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.0358741067869525	ABHD15;ITGB8;SOX9
GO:0060350	Endochondral Bone Morphogenesis	Endochondral ossification	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.0329900540104893	DLX5;MEF2C
GO:0001958	Endochondral Ossification	Endochondral ossification	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.0203898311038544	DLX5;MEF2C
GO:0030199	Collagen Fibril Organization	Extracellular matrix organization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	7.24858224214662e-06	ADAMTS19;ADAMTS3;COL11A1;COLGALT2;FBN1;LOXL1;LOXL2;LOXL4;PXDN;SERPINH1;TGFB2
GO:0045229	External Encapsulating Structure Organization	Extracellular matrix organization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.000662329155448463	ADAMTS10;ADAMTS17;ADAMTS19;ADAMTS3;ADAMTS5;COL27A1;DMP1;MATN3;PXDN;SMOC1;SMOC2
GO:0030198	Extracellular Matrix Organization	Extracellular matrix organization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	1.08134422237974e-05	ADAMTS10;ADAMTS17;ADAMTS19;ADAMTS3;ADAMTS5;COL11A1;COL27A1;COLGALT2;DMP1;FBN1;LOXL1;LOXL2;LOXL4;MATN3;PXDN;SERPINH1;SMOC1;SMOC2;TGFB2
GO:0043062	Extracellular Structure Organization	Extracellular matrix organization	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.000662329155448463	ADAMTS10;ADAMTS17;ADAMTS19;ADAMTS3;ADAMTS5;COL27A1;DMP1;MATN3;PXDN;SMOC1;SMOC2
GO:0060348	Bone Development	Ossification / bone formation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.00219589900067744	BMP6;DYM;GNAS;SFRP4;SKI
GO:0060349	Bone Morphogenesis	Ossification / bone formation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.00646797557019405	BMPR1B;SFRP4;SKI
GO:0030279	Negative Regulation of Ossification	Ossification / bone formation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.0203898311038544	MEF2C;SMAD3;SOX9
GO:0045778	Positive Regulation of Ossification	Ossification / bone formation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	2.13172344864865e-05	BMP2;BMP6;BMPR1B;FBN2;MEF2C;PKDCC;WNT4;WNT5A
GO:0030278	Regulation of Ossification	Ossification / bone formation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.0075280441551088	BMP2;MEF2C;SMAD3;SMAD6;SOX9;WNT5A
GO:0045668	Negative Regulation of Osteoblast Differentiation	Osteoblast differentiation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	cortical+limb+trunk	9.71896536290388e-05	BAMBI;CDK6;CRIM1;PTCH1;PTEN;SKI;SMAD6;SOX9;SUFU
GO:0045669	Positive Regulation of Osteoblast Differentiation	Osteoblast differentiation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.000566928080531636	BMP6;BMPR1B;IGF1;MEF2C;RUNX2;WNT4
GO:0045667	Regulation of Osteoblast Differentiation	Osteoblast differentiation	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	8.6888176801841e-09	BAMBI;BMP6;BMPR1B;CDK6;CRIM1;FBN2;IGF1;MEF2C;PTCH1;PTEN;RUNX2;SKI;SMAD6;SMOC1;SNAI2;SOX9;SUFU;WNT4
GO:0030166	Proteoglycan Biosynthetic Process	Proteoglycan metabolism	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.0488390770593589	BMPR1B;CHST11;IGF1;ST3GAL6
GO:0006029	Proteoglycan Metabolic Process	Proteoglycan metabolism	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.0329409250179444	BMPR1B;CHST11;IGF1
GO:0001501	Skeletal System Development	Skeletal system development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	3.67080942844504e-12	ACAN;BMP2;BMP5;BMP6;COL11A1;COL27A1;DLX5;DYM;FBN1;GLI2;GNAS;HHIP;IGF1;ITGB8;MATN3;NPR3;PCSK5;PITX1;PKDCC;SOX5;SOX9;TGFB2;TRIP11;TRPS1;WNT5A
GO:0048705	Skeletal System Morphogenesis	Skeletal system development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	trunk	0.0197188656218692	COL11A1;HHIP;SFRP4;SKI
GO:0042476	Odontogenesis	Tooth development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.0305071346248029	BMP2;GLI2;TGFB2
GO:0042475	Odontogenesis of Dentin-Containing Tooth	Tooth development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb	0.044520836610543	BMP2;GLI2
GO:1901331	Positive Regulation of Odontoblast Differentiation	Tooth development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.0109392646581587	BMP2;LEF1
GO:1901329	Regulation of Odontoblast Differentiation	Tooth development	Skeletal, cartilage & ECM	Skeletal & musculoskeletal development	limb+trunk	0.0237974666212436	BMP2;LEF1
